line_number,source_type,year,customs_region,partner,partner_orthographic,export_import,product,product_orthographic,value,quantity,quantity_unit,quantity_unit_orthographic,value_per_unit,yearstr,customs_region_origin,customs_office,origin_origin,width_in_line,value_part_of_bundle,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_un_source,absurd_observation,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks,customs_region_grouping,origin,partner_simplification,partner_grouping,partner_obrien,partner_sourcename,partner_wars,partner_africa,nb_occurence_BdCFR,product_simplification,product_sitc,imprimatur,product_edentreaty,surement_pas_canada,product_canada,details_provenance,peche,product_medicinales,nbr_obs,product_hamburg,product_grains,product_coton,product_ulrich,product_coffee,product_porcelaine,product_v_glass_beads,product_revolutionempire,product_beaver,product_type_textile,product_luxe_dans_type,product_luxe_dans_SITC,product_sitc_FR,product_sitc_EN,product_sitc_simplEN,obsolete,product_RE_aggregate,product_threesectors,product_threesectorsM,quantity_unit_simplification,conv_orthographic_to_simplificat,quantity_unit_metric,conv_simplification_to_metric,needs_more_details,quantities_metric,unit_price_metric,best_guess_national_prodxpart,best_guess_national_partner,best_guess_national_product,best_guess_region_prodxpart,best_guess_national_region,computed_value,value_as_reported,computed_value_per_unit,computed_quantity,value_minus_unit_val_x_qty
4490,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Quincaillerie de fer,quincaillerie de fer,1104,,,unité manquante,,1789,La Rochelle,,Étranger,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,Pas de quantité indiquée,,,,,,,,,La Rochelle,Étranger,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,91,quincaillerie de fer,6j,x,Hardware,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,828,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Quincaillerie,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,1104,0,0,
4491,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Quincaillerie de clous de fer,quincaillerie de clous de fer,7424,14848,livres,livres,.5,1789,La Rochelle,,Flandres,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Flandres,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,3,clous de fer,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1323,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Quincaillerie,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,livres,1,kg,.48949999,0,7268.0957,,0,0,0,1,1,0,7424,1,0,0
4492,National toutes directions partenaires manquants,1789,La Rochelle,St Domingue,Saint-Domingue,Exports,Quincaillerie de clous de fer,quincaillerie de clous de fer,1485,2971,livres,livres,.49983171,1789,La Rochelle,,Normandie,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Normandie,Saint-Domingue,Amériques,Saint-Domingue,Colonies,Colonies françaises,Other outre-mers,3,clous de fer,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1323,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Quincaillerie,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,livres,1,kg,.48949999,0,1454.3044,,0,0,0,1,1,0,1485,1,0,6.2584877e-07
4493,National toutes directions partenaires manquants,1789,La Rochelle,St Domingue,Saint-Domingue,Exports,Quincaillerie de clous de fer,quincaillerie de clous de fer,2105,4210,livres,livres,.5,1789,La Rochelle,,Foret,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Forez,Saint-Domingue,Amériques,Saint-Domingue,Colonies,Colonies françaises,Other outre-mers,3,clous de fer,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1323,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Quincaillerie,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,livres,1,kg,.48949999,0,2060.7949,,0,0,0,1,1,0,2105,1,0,0
4494,National toutes directions partenaires manquants,1789,La Rochelle,St Domingue,Saint-Domingue,Exports,Quincaillerie de fer,quincaillerie de fer,2100,8588,livres,livres,.24452725,1789,La Rochelle,,Normandie,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Normandie,Saint-Domingue,Amériques,Saint-Domingue,Colonies,Colonies françaises,Other outre-mers,91,quincaillerie de fer,6j,x,Hardware,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,828,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Quincaillerie,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,livres,1,kg,.48949999,0,4203.8257,,0,0,0,1,1,0,2100,1,0,-.000027537346
4495,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Sucre terré,sucre terré,1204,1605,livres,livres,.75015575,1789,La Rochelle,,Colonies françaises,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Colonies françaises,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,892,sucre terré,0b,x,,0,Hors Canada,,0,not a medical product,947,Sucre ; cru blanc ; du Brésil,Pas grain (0),not raw cotton,sugar,Not coffee,Sans lien avec la porcelaine,out,Sucre,No link with beaver,,,,Produits agricoles alimentaires des régions de colonisation européenne,Plantation foodstuff,Plantation foodstuffs,non,Subsistances,Agriculture,Produits agricoles,livres,1,kg,.48949999,0,785.64746,,0,0,0,1,1,0,1204,1,0,.000026166439
4496,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Sucre brut,sucre brut,451,1002,livres,livres,.4500998,1789,La Rochelle,,Colonies françaises,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,Dernier chiffre illisible,,,,,,,,,La Rochelle,Colonies françaises,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,997,sucre brut,0b,x,,0,Hors Canada,antilles,0,not a medical product,1167,Sucre ; cru blanc ; du Brésil,Pas grain (0),not raw cotton,sugar,Not coffee,Sans lien avec la porcelaine,out,Sucre,No link with beaver,,,,Produits agricoles alimentaires des régions de colonisation européenne,Plantation foodstuff,Plantation foodstuffs,non,Subsistances,Agriculture,Produits agricoles,livres,1,kg,.48949999,0,490.47897,,0,0,0,1,1,0,451,1,0,4.3511391e-06
4497,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Toile de coton,toile de coton,189,63,aunes,aunes,3,1789,La Rochelle,,Étranger,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Étranger,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,175,toile de coton,6g,x,Coton de toute espèce,0,Hors Canada,,0,not a medical product,1106,,Pas grain (0),not raw cotton,cotton goods,Not coffee,Sans lien avec la porcelaine,out,Toiles de coton,No link with beaver,tissés,milieu de gamme,milieu de gamme,Filés ou tissés de coton,Coton threads and fabrics,Coton threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,aunes de paris,1,cm,118.84,0,7486.9199,,0,0,0,1,1,0,189,1,0,0
4498,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Toile de coton,toile de coton,8208,2736,aunes,aunes,3,1789,La Rochelle,,Bretagne,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Bretagne,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,175,toile de coton,6g,x,Coton de toute espèce,0,Hors Canada,,0,not a medical product,1106,,Pas grain (0),not raw cotton,cotton goods,Not coffee,Sans lien avec la porcelaine,out,Toiles de coton,No link with beaver,tissés,milieu de gamme,milieu de gamme,Filés ou tissés de coton,Coton threads and fabrics,Coton threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,aunes de paris,1,cm,118.84,0,325146.22,,0,0,0,1,1,0,8208,1,0,0
4499,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Toile indienne,toile indienne,29946,9982,aunes,aunes,3,1789,La Rochelle,,Étranger,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Étranger,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,77,indienne,6g,x,,0,Hors Canada,Indes,0,not a medical product,541,,Pas grain (0),not raw cotton,cotton goods,Not coffee,Sans lien avec la porcelaine,out,Toiles de coton,No link with beaver,tissés,milieu de gamme,milieu de gamme,Filés ou tissés de coton,Coton threads and fabrics,Coton threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,aunes de paris,1,cm,118.84,0,1186260.9,,0,0,0,1,1,0,29946,1,0,0
45,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Cire blanche,cire blanche,595,238,livres,livres,2.5,1789,La Rochelle,Aligre,Poitou,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,5,,,,,Ahmed,,,0,,,,,,,,La Rochelle,Poitou,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,260,cire blanche,4,x,,0,Peut-être Canada,,0,not a medical product,488,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Cire,No link with beaver,,,,"Huiles, graisses et cires d'origine animale et végétale",Oils,Oils,non,Matières premières,Manufactures,Produits manufacturés,livres,1,kg,.48949999,0,116.501,5.1072526,0,0,0,1,1,0,595,0,0,0
4500,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Toile indienne,toile indienne,2940,980,aunes,aunes,3,1789,La Rochelle,,Flandres,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Flandres,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,77,indienne,6g,x,,0,Hors Canada,Indes,0,not a medical product,541,,Pas grain (0),not raw cotton,cotton goods,Not coffee,Sans lien avec la porcelaine,out,Toiles de coton,No link with beaver,tissés,milieu de gamme,milieu de gamme,Filés ou tissés de coton,Coton threads and fabrics,Coton threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,aunes de paris,1,cm,118.84,0,116463.2,,0,0,0,1,1,0,2940,1,0,0
4501,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Toile indienne,toile indienne,15906,5302,aunes,aunes,3,1789,La Rochelle,,Bretagne,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Bretagne,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,77,indienne,6g,x,,0,Hors Canada,Indes,0,not a medical product,541,,Pas grain (0),not raw cotton,cotton goods,Not coffee,Sans lien avec la porcelaine,out,Toiles de coton,No link with beaver,tissés,milieu de gamme,milieu de gamme,Filés ou tissés de coton,Coton threads and fabrics,Coton threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,aunes de paris,1,cm,118.84,0,630089.69,,0,0,0,1,1,0,15906,1,0,0
4502,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Toile de fil,toile de fil,10476,5820,aunes,aunes,1.8,1789,La Rochelle,,Flandres,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Flandres,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,6,toile de fil,6h,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,16,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Toiles diverses,No link with beaver,,,,Autres filés ou tissés mélangés de fibres végétales dont toiles,Other vegetal threads and fabrics,Other threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,aunes de paris,1,cm,118.84,0,691648.75,,0,0,0,1,1,0,10476,1,0,.00027751923
4503,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Toile de fil,toile de fil,5000,2500,aunes,aunes,2,1789,La Rochelle,,Normandie,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Normandie,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,6,toile de fil,6h,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,16,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Toiles diverses,No link with beaver,,,,Autres filés ou tissés mélangés de fibres végétales dont toiles,Other vegetal threads and fabrics,Other threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,aunes de paris,1,cm,118.84,0,297100,,0,0,0,1,1,0,5000,1,0,0
4504,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Toile de lin,toile de lin,225,75,aunes,aunes,3,1789,La Rochelle,,Étranger,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Étranger,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,123,toile de lin,6d,x,Toiles de lin et de chanvre,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,647,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Toiles de chanvre et de lin,No link with beaver,tissés,bas de gamme,milieu de gamme,"Filés ou tissés de fibre végétale non mélangée (lin, chanvre, jute, etc.)",Linen threads and fabrics,Other threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,aunes de paris,1,cm,118.84,0,8913,,0,0,0,1,1,0,225,1,0,0
4505,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Toile à carreaux,toile à carreaux,480,300,aunes,aunes,1.6,1789,La Rochelle,,Bretagne,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Bretagne,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,65,toile à carreaux,6d,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,221,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Toiles de chanvre et de lin,No link with beaver,tissés,bas de gamme,milieu de gamme,"Filés ou tissés de fibre végétale non mélangée (lin, chanvre, jute, etc.)",Linen threads and fabrics,Other threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,aunes de paris,1,cm,118.84,0,35652,,0,0,0,1,1,0,480,1,0,-7.1525574e-06
4506,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Toile de fil et coton,toile de fil et coton,43476,16752,aunes,aunes,2.5952723,1789,La Rochelle,,Normandie,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Normandie,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,36,toile de coton et de fil,6h,x,Coton de toute espèce,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,440,,Pas grain (0),not raw cotton,cotton goods,Not coffee,Sans lien avec la porcelaine,out,Toiles diverses,No link with beaver,tissés,bas de gamme,milieu de gamme,Autres filés ou tissés mélangés de fibres végétales dont toiles,Other vegetal threads and fabrics,Other threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,aunes de paris,1,cm,118.84,0,1990807.6,,0,0,0,1,1,0,43476,1,0,-.0016136169
4507,National toutes directions partenaires manquants,1789,La Rochelle,St Domingue,Saint-Domingue,Exports,Toile de fil et coton,toile de fil et coton,13599,4533,aunes,aunes,3,1789,La Rochelle,,Bretagne,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Bretagne,Saint-Domingue,Amériques,Saint-Domingue,Colonies,Colonies françaises,Other outre-mers,36,toile de coton et de fil,6h,x,Coton de toute espèce,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,440,,Pas grain (0),not raw cotton,cotton goods,Not coffee,Sans lien avec la porcelaine,out,Toiles diverses,No link with beaver,tissés,bas de gamme,milieu de gamme,Autres filés ou tissés mélangés de fibres végétales dont toiles,Other vegetal threads and fabrics,Other threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,aunes de paris,1,cm,118.84,0,538701.69,,0,0,0,1,1,0,13599,1,0,0
4508,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Toile custas,toile custas,2400,80,pièces,pièces,30,1789,La Rochelle,,Étranger,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Étranger,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,1,toile custas,6h,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,2,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Toiles diverses,No link with beaver,,,,Autres filés ou tissés mélangés de fibres végétales dont toiles,Other vegetal threads and fabrics,Other threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,pièces,1,nombre,1,0,80,,0,0,0,1,1,0,2400,1,0,0
4509,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Toile bayette,toile bayette,2408,1204,aunes,aunes,2,1789,La Rochelle,,Étranger,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Étranger,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,7,bayette,6e,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,95,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Étoffes de laine,No link with beaver,tissés,bas de gamme,bas de gamme,Filés ou tissés de laine et de poil,Wool threads and fabrics,Wool threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,aunes de paris,1,cm,118.84,0,143083.36,,0,0,0,1,1,0,2408,1,0,0
